0,held,O,VBN
0,off,O,RP
0,.,O,,
0,and,O,CC
0,the,O,DT
0,patient,O,NN
0,was,O,VBD
0,immediately,O,RB
0,transferred,O,VBN
0,to,O,IN
0,an,O,DT
0,isolation,O,NN
0,ward,O,NN
0,.,O,.
0,She,O,PRP
0,developed,O,VBD
0,a,O,DT
0,temperature,O,NN
0,of,O,IN
0,37.6,NUMBER,CD
0,C,O,NN
0,the,DATE,DT
0,following,DATE,JJ
0,morning,DATE,NN
0,and,O,CC
0,mild,O,JJ
0,symptoms,O,NNS
0,(,O,-LRB-
0,eg,O,FW
0,.,O,,
0,cough,O,NN
0,.,O,,
0,myalgia,O,NN
0,.,O,,
0,vomiting,O,VBG
0,.,O,,
0,and,O,CC
0,diarrhea,O,NN
0,),O,-RRB-
0,only,O,RB
0,from,O,IN
0,day,DURATION,NN
0,3,NUMBER,CD
0,of,O,IN
0,admission,O,NN
0,(,O,-LRB-
0,D3,O,NN
0,),O,-RRB-
0,.,O,.
0,She,O,PRP
0,did,O,VBD
0,not,O,RB
0,require,O,VB
0,supplemental,O,JJ
0,oxygen,O,NN
0,.,O,,
0,and,O,CC
0,her,O,PRP$
0,symptoms,O,NNS
0,resolved,O,VBN
0,on,O,IN
0,D10,O,NN
0,.,O,.
0,Repeat,O,NN
0,respiratory,O,JJ
0,swabs,O,NNS
0,first,ORDINAL,RB
0,returned,O,VBD
0,negative,O,JJ
0,on,O,IN
0,D20,O,NN
0,.,O,.
0,The,O,DT
0,optimal,O,JJ
0,strategy,O,NN
0,to,O,TO
0,exclude,O,VB
0,COVID,O,NNP
0,‐,O,SYM
0,19,NUMBER,CD
0,before,O,IN
0,DDRT,O,NNP
0,is,O,VBZ
0,unclear,O,JJ
0,.,O,.
0,With,O,IN
0,significant,O,JJ
0,un,O,NNP
0,‐,O,SYM
0,linked,O,VBN
0,community,O,NN
0,transmission,O,NN
0,and,O,CC
0,an,O,DT
0,incubation,O,NN
0,period,O,NN
0,of,O,IN
0,approx,O,NN
0,‐,O,SYM
0,imately,O,RB
0,2,DURATION,CD
0,weeks,DURATION,NNS
0,.,O,,
0,COVID,O,NNP
0,‐,O,SYM
0,19,NUMBER,NNP
0,can,O,MD
0,not,O,RB
0,be,O,VB
0,confidently,O,RB
0,excluded,O,VBN
0,with,O,IN
0,clinical,O,JJ
0,and,O,CC
0,epidemiological,O,JJ
0,history,O,NN
0,.,O,.
0,Dialysis,O,NN
0,patients,O,NNS
0,may,O,MD
0,have,O,VB
0,minimal,O,JJ
0,symptoms,O,NNS
0,or,O,CC
0,present,DATE,JJ
0,atypically,O,RB
0,(,O,-LRB-
0,eg,O,FW
0,.,O,,
0,with,O,IN
0,predominantly,O,RB
0,gastrointestinal,O,JJ
0,symptoms,O,NNS
0,),O,-RRB-
0,.2,NUMBER,CD
0,Home,O,NN
0,isolation,O,NN
0,is,O,VBZ
0,impossible,O,JJ
0,if,O,IN
0,they,O,PRP
0,require,O,VBP
0,regular,O,JJ
0,hemodialysis,O,NN
0,in,O,IN
0,the,O,DT
0,community,O,NN
0,.,O,.
0,Laboratory,O,NNP
0,find,O,VB
0,‐,O,NFP
0,ings,O,NNS
0,such,O,JJ
0,as,O,IN
0,lymphopenia,O,NN
0,are,O,VBP
0,nonspecific,O,JJ
0,.,O,.
0,Real,O,JJ
0,‐,O,SYM
0,time,O,NN
0,reverse,O,JJ
0,transcriptase,O,NN
0,polymerase,O,NN
0,chain,O,NN
0,reaction,O,NN
0,for,O,IN
0,severe,O,JJ
0,acute,O,JJ
0,respira,O,NN
0,‐,O,SYM
0,tory,O,JJ
0,syndrome,O,NN
0,coronavirus,O,NN
0,2,NUMBER,CD
0,on,O,IN
0,respiratory,O,JJ
0,specimens,O,NNS
0,is,O,VBZ
0,used,O,VBN
0,to,O,TO
0,confirm,O,VB
0,COVID,O,NNP
0,‐,O,SYM
0,19,NUMBER,CD
0,.,O,,
0,but,O,CC
0,its,O,PRP$
0,sensitivity,O,NN
0,may,O,MD
0,be,O,VB
0,affected,O,VBN
0,by,O,IN
0,the,O,DT
0,pa,O,NN
0,‐,O,SYM
0,tients,O,NNS
0,functional,O,JJ
0,status,O,NN
0,.,O,,
0,type,O,NN
0,of,O,IN
0,respiratory,O,JJ
0,specimen,O,NN
0,.,O,,
0,and,O,CC
0,col,O,NN
0,‐,O,SYM
0,lection,O,NN
0,technique3,O,NN
0,and,O,CC
0,has,O,VBZ
0,been,O,VBN
0,reported,O,VBN
0,to,O,TO
0,be,O,VB
0,initially,O,RB
0,nega,O,JJ
0,‐,O,SYM
0,tive,O,JJ
0,.,O,,
0,especially,O,RB
0,in,O,IN
0,mild,O,JJ
0,or,O,CC
0,early,O,JJ
0,illness,CAUSE_OF_DEATH,NN
0,.4,NUMBER,CD
0,The,O,DT
0,sensitivity,O,NN
0,of,O,IN
0,respiratory,O,JJ
0,swabs,O,NNS
0,within,O,IN
0,a,O,DT
0,short,O,JJ
0,time,O,NN
0,frame,O,NN
0,to,O,TO
0,exclude,O,VB
0,COVID,O,NNP
0,‐,O,SYM
0,19,NUMBER,CD
0,may,O,MD
0,be,O,VB
0,limited,O,VBN
0,.,O,.
0,Chest,O,NN
0,radiography,O,NN
0,may,O,MD
0,be,O,VB
0,a,O,DT
0,useful,O,JJ
0,adjunct,O,NN
0,in,O,IN
0,the,O,DT
0,screening,O,NN
0,of,O,IN
0,COVID,O,NNP
0,‐,O,SYM
0,19,NUMBER,CD
0,but,O,CC
0,is,O,VBZ
0,not,O,RB
0,sensitive,O,JJ
0,in,O,IN
0,mild,O,JJ
0,or,O,CC
0,early,O,JJ
0,dis,O,NN
0,‐,O,SYM
0,ease,O,NN
0,.,O,.
0,In,O,IN
0,a,O,DT
0,recent,O,JJ
0,meta,O,NN
0,‐,O,SYM
0,analysis,O,NN
0,.,O,,
0,CT,STATE_OR_PROVINCE,NN
0,was,O,VBD
0,suggested,O,VBN
0,to,O,TO
0,be,O,VB
0,more,O,JJR
0,sen,O,NNP
0,‐,O,SYM
0,sitive,O,JJ
0,than,O,IN
0,real,O,JJ
0,‐,O,SYM
0,time,O,NN
0,reverse,O,JJ
0,transcriptase,O,NN
0,polymerase,O,NN
0,chain,O,NN
0,re,O,IN
0,‐,O,SYM
0,action3,O,NN
0,but,O,CC
0,can,O,MD
0,be,O,VB
0,also,O,RB
0,negative,O,JJ
0,in,O,IN
0,mild,O,JJ
0,or,O,CC
0,early,O,JJ
0,disease,CAUSE_OF_DEATH,NN
0,.5,NUMBER,CD
0,CT,STATE_OR_PROVINCE,NN
0,findings,O,NNS
0,are,O,VBP
0,nonspecific,O,JJ
0,(,O,-LRB-
0,eg,O,FW
0,.,O,,
0,pulmonary,O,JJ
0,congestion,O,NN
0,may,O,MD
0,mimic,O,VB
0,vi,O,NNP
0,‐,O,SYM
0,ral,O,JJ
0,pneumonia,CAUSE_OF_DEATH,NN
0,),O,-RRB-
0,which,O,WDT
0,can,O,MD
0,add,O,VB
0,further,O,JJ
0,complexity,O,NN
0,to,O,IN
0,patient,O,NN
0,as,O,IN
0,‐,O,SYM
0,sessment,O,NN
0,.,O,.
0,Given,O,VBN
0,the,O,DT
0,potentially,O,RB
0,devastating,O,JJ
0,consequences,O,NNS
0,of,O,IN
0,per,O,IN
0,‐,O,SYM
0,itransplant,O,JJ
0,COVID,O,NNP
0,‐,O,SYM
0,19,NUMBER,CD
0,.,O,,
0,we,O,PRP
0,find,O,VBP
0,it,O,PRP
0,necessary,O,JJ
0,to,O,TO
0,exclude,O,VB
0,COVID,O,NNP
0,‐,O,SYM
0,19,NUMBER,CD
0,as,O,IN
0,best,O,JJS
0,as,O,IN
0,possible,O,JJ
0,before,O,IN
0,DDRT,O,NNP
0,.,O,,
0,but,O,CC
0,this,O,DT
0,will,O,MD
0,likely,O,RB
0,remain,O,VB
0,chal,O,JJ
0,‐,O,SYM
0,lenging,O,VBG
0,.,O,.
0,A,O,DT
0,combination,O,NN
0,of,O,IN
0,clinical,O,JJ
0,.,O,,
0,molecular,O,JJ
0,.,O,,
0,and,O,CC
0,radiological,O,JJ
0,investigations,O,NNS
0,may,O,MD
0,help,O,VB
0,detect,O,VB
0,early,O,JJ
0,COVID,O,NNP
0,‐,O,SYM
0,19,NUMBER,CD
0,but,O,CC
0,may,O,MD
0,not,O,RB
0,elimi,O,VB
0,‐,O,NFP
0,nate,O,NN
0,Transplantation,O,NN
0,DIRECT,O,JJ
0,the,O,DT
0,risk,O,NN
0,of,O,IN
0,COVID,O,NNP
0,‐,O,SYM
0,19,NUMBER,CD
0,especially,O,RB
0,given,O,VBN
0,the,O,DT
0,time,O,NN
0,sensitivity,O,NN
0,of,O,IN
0,DDRT,O,NNP
0,.,O,.
0,The,O,DT
0,risks,O,NNS
0,and,O,CC
0,benefits,O,NNS
0,of,O,IN
0,proceed,O,VB
0,‐,O,NFP
0,ing,O,VBG
0,with,O,IN
0,transplantation,O,NN
0,during,O,IN
0,this,O,DT
0,pandemic,O,NN
0,needs,O,VBZ
0,to,O,TO
0,be,O,VB
0,care,O,NN
0,‐,O,SYM
0,fully,O,RB
0,considered,O,VBN
0,and,O,CC
0,also,O,RB
0,discussed,O,VBN
0,with,O,IN
0,the,O,DT
0,1,NUMBER,CD
0,.,O,.
0,Chung,PERSON,NNP
0,SJ,PERSON,NNP
0,.,O,,
0,Tan,PERSON,NNP
0,EK,PERSON,NNP
0,.,O,,
0,Kee,PERSON,NNP
0,T,PERSON,NNP
0,.,O,,
0,et,O,FW
0,al,O,FW
0,.,O,.
0,Practical,O,JJ
0,considerations,O,NNS
0,for,O,IN
0,solid,O,JJ
0,organ,O,NN
0,transplan,O,NN
0,‐,O,SYM
0,tation,O,NN
0,during,O,IN
0,the,O,DT
0,COVID,O,NNP
0,‐,O,SYM
0,19,NUMBER,CD
0,global,O,JJ
0,outbreak,O,NN
0,:,O,:
0,the,O,DT
0,experience,O,NN
0,from,O,IN
0,Singapore,COUNTRY,NNP
0,.,O,.
0,Transplant,O,NNP
0,Direct,O,NNP
0,.,O,.
0,2020,DATE,CD
0,;,O,:
0,6,NUMBER,CD
0,:,O,SYM
0,e554,NUMBER,CD
0,.,O,.
0,2,NUMBER,LS
0,.,O,.
0,Wang,PERSON,NNP
0,R,PERSON,NNP
0,.,O,,
0,Liao,PERSON,NNP
0,C,PERSON,NNP
0,.,O,,
0,He,O,PRP
0,H,O,NN
0,.,O,,
0,et,O,FW
0,al,O,FW
0,.,O,.
0,COVID,O,NNP
0,‐,O,SYM
0,19,NUMBER,CD
0,in,O,IN
0,hemodialysis,O,NN
0,patients,O,NNS
0,:,O,:
0,a,O,DT
0,3,NUMBER,CD
0,.,O,.
0,Kim,PERSON,NNP
0,H,PERSON,NNP
0,.,O,,
0,Hong,PERSON,NNP
0,H,PERSON,NNP
0,.,O,,
0,Yoon,PERSON,NNP
0,SH,PERSON,NNP
0,.,O,.
0,Diagnostic,O,JJ
0,performance,O,NN
0,of,O,IN
0,CT,STATE_OR_PROVINCE,NN
0,and,O,CC
0,reverse,O,JJ
0,transcriptase,O,NN
0,‐,O,NFP
0,polymerase,O,NN
0,chain,O,NN
0,reaction,O,NN
0,for,O,IN
0,coronavirus,O,NN
0,disease,CAUSE_OF_DEATH,NN
0,4,NUMBER,CD
0,.,O,.
0,Young,O,NNP
0,BE,O,VB
0,.,O,,
0,Ong,O,NNP
0,SWX,O,NNP
0,.,O,,
0,Kalimuddin,PERSON,NNP
0,S,PERSON,NNP
0,.,O,,
0,et,O,FW
0,al,O,FW
0,.,O,.
0,Epidemiologic,O,JJ
0,features,O,NNS
0,and,O,CC
0,clinical,O,JJ
0,course,O,NN
0,of,O,IN
0,patients,O,NNS
0,infected,O,VBN
0,with,O,IN
0,SARS,O,NNP
0,‐,O,SYM
0,CoV,O,NNP
0,‐,O,SYM
0,2,NUMBER,CD
0,in,O,IN
0,Singapore,COUNTRY,NNP
0,.,O,.
0,5,NUMBER,CD
0,.,O,.
0,Bernheim,PERSON,NNP
0,A,O,NNP
0,.,O,,
0,Mei,PERSON,NNP
0,X,PERSON,NNP
0,.,O,,
0,Huang,PERSON,NNP
0,M,O,NNP
0,.,O,,
0,et,O,FW
0,al,O,FW
0,.,O,.
0,Chest,O,NN
0,CT,STATE_OR_PROVINCE,NN
0,findings,O,NNS
0,in,O,IN
0,coron,O,NN
0,‐,O,SYM
0,avirus,O,JJ
0,disease,CAUSE_OF_DEATH,NN
0,‐,O,SYM
0,19,NUMBER,CD
0,(,O,-LRB-
0,COVID,O,NNP
0,‐,O,SYM
0,19,NUMBER,CD
0,),O,-RRB-
0,:,O,:
0,relationship,O,NN
0,to,O,IN
0,duration,O,NN
0,of,O,IN
0,infec,O,NN
0,‐,O,SYM
0,tion,O,NN
0,.,O,.
