from:START_ID,to:END_ID,:TYPE
8477,22,IS
8478,22,IS
8479,22,IS
8480,22,IS
8481,22,IS
8482,22,IS
8483,22,IS
8484,22,IS
8485,22,IS
8486,22,IS
8487,22,IS
8488,22,IS
8489,22,IS
8490,22,IS
8491,22,IS
8492,22,IS
8493,22,IS
8494,22,IS
8495,22,IS
8496,22,IS
8497,22,IS
8498,22,IS
8499,22,IS
8500,22,IS
8501,22,IS
8502,22,IS
8503,22,IS
8504,22,IS
8505,22,IS
8506,22,IS
8507,22,IS
8508,22,IS
8509,22,IS
8510,22,IS
8511,22,IS
8512,22,IS
8513,22,IS
8514,22,IS
8515,22,IS
8516,22,IS
8517,22,IS
8518,22,IS
8519,22,IS
8520,22,IS
8521,22,IS
8522,22,IS
8523,22,IS
8524,22,IS
8525,22,IS
8526,22,IS
8527,22,IS
8528,22,IS
8529,22,IS
8530,22,IS
8531,22,IS
8532,22,IS
8533,22,IS
8534,22,IS
8535,22,IS
8536,22,IS
8537,22,IS
8538,22,IS
8539,22,IS
8540,22,IS
8541,22,IS
8542,22,IS
8543,22,IS
8544,22,IS
8547,22,IS
8548,22,IS
8549,22,IS
8550,22,IS
8551,22,IS
8552,22,IS
8553,22,IS
8554,22,IS
8555,22,IS
8556,22,IS
8558,22,IS
8559,22,IS
8560,22,IS
8561,22,IS
8563,22,IS
8564,22,IS
8565,22,IS
8566,22,IS
8567,22,IS
8568,22,IS
8570,22,IS
8571,22,IS
8574,22,IS
8575,22,IS
8577,22,IS
8579,22,IS
8580,22,IS
8583,22,IS
8584,22,IS
8586,22,IS
8589,22,IS
8590,22,IS
8591,22,IS
8592,22,IS
8593,22,IS
8598,22,IS
8600,22,IS
8601,22,IS
8602,22,IS
8604,22,IS
8606,22,IS
8607,22,IS
8608,22,IS
8613,22,IS
8616,22,IS
8617,22,IS
8618,22,IS
8619,22,IS
8622,22,IS
8623,22,IS
8624,22,IS
8628,22,IS
8630,22,IS
8631,22,IS
8632,22,IS
8633,22,IS
8634,22,IS
8635,22,IS
8636,22,IS
8637,22,IS
8638,22,IS
8639,22,IS
8640,22,IS
8641,22,IS
8642,22,IS
8643,22,IS
8645,22,IS
8646,22,IS
8647,22,IS
8648,22,IS
8649,22,IS
8650,22,IS
8653,22,IS
8654,22,IS
8659,22,IS
8660,22,IS
8662,22,IS
8665,22,IS
8667,22,IS
8668,22,IS
8669,22,IS
8670,22,IS
8671,22,IS
8672,22,IS
8678,22,IS
8679,22,IS
8680,22,IS
8681,22,IS
8682,22,IS
8683,22,IS
8684,22,IS
8685,22,IS
8689,22,IS
8690,22,IS
8695,22,IS
8696,22,IS
8697,22,IS
8698,22,IS
8701,22,IS
8704,22,IS
8705,22,IS
8707,22,IS
8710,22,IS
8711,22,IS
8714,22,IS
8718,22,IS
8719,22,IS
8720,22,IS
8721,22,IS
8723,22,IS
8725,22,IS
8726,22,IS
8727,22,IS
8730,22,IS
8731,22,IS
8733,22,IS
8734,22,IS
8735,22,IS
8736,22,IS
8737,22,IS
8738,22,IS
8739,22,IS
8740,22,IS
8741,22,IS
8742,22,IS
8743,22,IS
8747,22,IS
8750,22,IS
8751,22,IS
8752,22,IS
8753,22,IS
8754,22,IS
8755,22,IS
8756,22,IS
8759,22,IS
8761,22,IS
8765,22,IS
8768,22,IS
8770,22,IS
8771,22,IS
8773,22,IS
8774,22,IS
8775,22,IS
8778,22,IS
8779,22,IS
8780,22,IS
8782,22,IS
8786,22,IS
8788,22,IS
8790,22,IS
8791,22,IS
8792,22,IS
8793,22,IS
8794,22,IS
8797,22,IS
8798,22,IS
8799,22,IS
8800,22,IS
8801,22,IS
8802,22,IS
8807,22,IS
8808,22,IS
8812,22,IS
8813,22,IS
8814,22,IS
8815,22,IS
8816,22,IS
8817,22,IS
8818,22,IS
8819,22,IS
8820,22,IS
8821,22,IS
8824,22,IS
8825,22,IS
8826,22,IS
8827,22,IS
8828,22,IS
8829,22,IS
8831,22,IS
8833,22,IS
8836,22,IS
8837,22,IS
8842,22,IS
8843,22,IS
8844,22,IS
8845,22,IS
8848,22,IS
8849,22,IS
8850,22,IS
8851,22,IS
8852,22,IS
8853,22,IS
8854,22,IS
8858,22,IS
8859,22,IS
8860,22,IS
8861,22,IS
8863,22,IS
8864,22,IS
8865,22,IS
8866,22,IS
8870,22,IS
8871,22,IS
8872,22,IS
8874,22,IS
8875,22,IS
8877,22,IS
8894,22,IS
8895,22,IS
8905,22,IS
8906,22,IS
8907,22,IS
8908,22,IS
8909,22,IS
8910,22,IS
8911,22,IS
8912,22,IS
8913,22,IS
8914,22,IS
8915,22,IS
8916,22,IS
8917,22,IS
8920,22,IS
8921,22,IS
8922,22,IS
8923,22,IS
8924,22,IS
8925,22,IS
8926,22,IS
8927,22,IS
8928,22,IS
8929,22,IS
8930,22,IS
8931,22,IS
8932,22,IS
8933,22,IS
8934,22,IS
8935,22,IS
8936,22,IS
8937,22,IS
8938,22,IS
8939,22,IS
8940,22,IS
8941,22,IS
8942,22,IS
8943,22,IS
8944,22,IS
8945,22,IS
8946,22,IS
8947,22,IS
8948,22,IS
8949,22,IS
8950,22,IS
8951,22,IS
8952,22,IS
8953,22,IS
8954,22,IS
8955,22,IS
8956,22,IS
8957,22,IS
8958,22,IS
8959,22,IS
8960,22,IS
8962,22,IS
8963,22,IS
8965,22,IS
8966,22,IS
8967,22,IS
8968,22,IS
8969,22,IS
8970,22,IS
8971,22,IS
8973,22,IS
8974,22,IS
8975,22,IS
8980,22,IS
8981,22,IS
8982,22,IS
8983,22,IS
8984,22,IS
8985,22,IS
8986,22,IS
8987,22,IS
8988,22,IS
8989,22,IS
8990,22,IS
8991,22,IS
8992,22,IS
8993,22,IS
8994,22,IS
8995,22,IS
8996,22,IS
8997,22,IS
8998,22,IS
8999,22,IS
9000,22,IS
9001,22,IS
9002,22,IS
9003,22,IS
9004,22,IS
9005,22,IS
9006,22,IS
9007,22,IS
9008,22,IS
9009,22,IS
9010,22,IS
9011,22,IS
9012,22,IS
9013,22,IS
9014,22,IS
9015,22,IS
9016,22,IS
9017,22,IS
9018,22,IS
9019,22,IS
9020,22,IS
9021,22,IS
9022,22,IS
9023,22,IS
9024,22,IS
9025,22,IS
9026,22,IS
9027,22,IS
9028,22,IS
9029,22,IS
9030,22,IS
9031,22,IS
9032,22,IS
9033,22,IS
9034,22,IS
9036,22,IS
9040,22,IS
9042,22,IS
9043,22,IS
9044,22,IS
9045,22,IS
9047,22,IS
9048,22,IS
9049,22,IS
9050,22,IS
9051,22,IS
9058,22,IS
9059,22,IS
9062,22,IS
9064,22,IS
9066,22,IS
9067,22,IS
9068,22,IS
9072,22,IS
9083,22,IS
9084,22,IS
9085,22,IS
9086,22,IS
9087,22,IS
9088,22,IS
9089,22,IS
9090,22,IS
9091,22,IS
9092,22,IS
9093,22,IS
9094,22,IS
9097,22,IS
9098,22,IS
9099,22,IS
9100,22,IS
9101,22,IS
9105,22,IS
9106,22,IS
9107,22,IS
9109,22,IS
9111,22,IS
9112,22,IS
9117,22,IS
9118,22,IS
9119,22,IS
9120,22,IS
9122,22,IS
9123,22,IS
9124,22,IS
9125,22,IS
9126,22,IS
9127,22,IS
9128,22,IS
9129,22,IS
9130,22,IS
9131,22,IS
9132,22,IS
9133,22,IS
9134,22,IS
9135,22,IS
9136,22,IS
9137,22,IS
9138,22,IS
9139,22,IS
9140,22,IS
9141,22,IS
9142,22,IS
9143,22,IS
9144,22,IS
9145,22,IS
9146,22,IS
9147,22,IS
9148,22,IS
9149,22,IS
9150,22,IS
9152,22,IS
9153,22,IS
9156,22,IS
9157,22,IS
9158,22,IS
9159,22,IS
9160,22,IS
9161,22,IS
9162,22,IS
9163,22,IS
9164,22,IS
9166,22,IS
9168,22,IS
9169,22,IS
9170,22,IS
9171,22,IS
9172,22,IS
9175,22,IS
9176,22,IS
9178,22,IS
9179,22,IS
9180,22,IS
9181,22,IS
9182,22,IS
9183,22,IS
9184,22,IS
9185,22,IS
9186,22,IS
9187,22,IS
9188,22,IS
9189,22,IS
9190,22,IS
9191,22,IS
9192,22,IS
9193,22,IS
9194,22,IS
9195,22,IS
9196,22,IS
9197,22,IS
9198,22,IS
9199,22,IS
9200,22,IS
9201,22,IS
9202,22,IS
9203,22,IS
9204,22,IS
9206,22,IS
9207,22,IS
9208,22,IS
9209,22,IS
9210,22,IS
9211,22,IS
9212,22,IS
9213,22,IS
9214,22,IS
9215,22,IS
9216,22,IS
9217,22,IS
9218,22,IS
9219,22,IS
9220,22,IS
9221,22,IS
9222,22,IS
9223,22,IS
9224,22,IS
9225,22,IS
9226,22,IS
9227,22,IS
9228,22,IS
9229,22,IS
9230,22,IS
9231,22,IS
9232,22,IS
9233,22,IS
9234,22,IS
9235,22,IS
9236,22,IS
9237,22,IS
9238,22,IS
9239,22,IS
9240,22,IS
9241,22,IS
9242,22,IS
9243,22,IS
9244,22,IS
9245,22,IS
9246,22,IS
9247,22,IS
9248,22,IS
9249,22,IS
9250,22,IS
9251,22,IS
9252,22,IS
9253,22,IS
9254,22,IS
9255,22,IS
9256,22,IS
9257,22,IS
9258,22,IS
9259,22,IS
9260,22,IS
9261,22,IS
9262,22,IS
9263,22,IS
9264,22,IS
9265,22,IS
9266,22,IS
9267,22,IS
9268,22,IS
9269,22,IS
9270,22,IS
9271,22,IS
9272,22,IS
9273,22,IS
9274,22,IS
9275,22,IS
9276,22,IS
9277,22,IS
9278,22,IS
9280,22,IS
9283,22,IS
9287,22,IS
9288,22,IS
9289,22,IS
9290,22,IS
9291,22,IS
9292,22,IS
9293,22,IS
9294,22,IS
9295,22,IS
9296,22,IS
9297,22,IS
9298,22,IS
9299,22,IS
9300,22,IS
9301,22,IS
9302,22,IS
9303,22,IS
9304,22,IS
9305,22,IS
9306,22,IS
9307,22,IS
9308,22,IS
9309,22,IS
9310,22,IS
9311,22,IS
9312,22,IS
9313,22,IS
9314,22,IS
9315,22,IS
9316,22,IS
9317,22,IS
9318,22,IS
9319,22,IS
9320,22,IS
9321,22,IS
9322,22,IS
9323,22,IS
9324,22,IS
9325,22,IS
9326,22,IS
9327,22,IS
9328,22,IS
9329,22,IS
9330,22,IS
9331,22,IS
9332,22,IS
9333,22,IS
9334,22,IS
9335,22,IS
9336,22,IS
9337,22,IS
9338,22,IS
9339,22,IS
9341,22,IS
9342,22,IS
9343,22,IS
9344,22,IS
9345,22,IS
9347,22,IS
9348,22,IS
9349,22,IS
9350,22,IS
9351,22,IS
9352,22,IS
9353,22,IS
9354,22,IS
9355,22,IS
9356,22,IS
9357,22,IS
9358,22,IS
9359,22,IS
9360,22,IS
9361,22,IS
9362,22,IS
9363,22,IS
9364,22,IS
9365,22,IS
9366,22,IS
9367,22,IS
9368,22,IS
9369,22,IS
9370,22,IS
9371,22,IS
9372,22,IS
9373,22,IS
9374,22,IS
9375,22,IS
9376,22,IS
9377,22,IS
9378,22,IS
9379,22,IS
9380,22,IS
9381,22,IS
9382,22,IS
9383,22,IS
9384,22,IS
9385,22,IS
9386,22,IS
9387,22,IS
9388,22,IS
9389,22,IS
9390,22,IS
9391,22,IS
9392,22,IS
9393,22,IS
9394,22,IS
9395,22,IS
9396,22,IS
9397,22,IS
9398,22,IS
9399,22,IS
9400,22,IS
9401,22,IS
9403,22,IS
9404,22,IS
9405,22,IS
9406,22,IS
9407,22,IS
9408,22,IS
9409,22,IS
9410,22,IS
9411,22,IS
9412,22,IS
9413,22,IS
9414,22,IS
9415,22,IS
9416,22,IS
9417,22,IS
9418,22,IS
9419,22,IS
9420,22,IS
9421,22,IS
9422,22,IS
9423,22,IS
9425,22,IS
9426,22,IS
9427,22,IS
9428,22,IS
9429,22,IS
9430,22,IS
9431,22,IS
9432,22,IS
9433,22,IS
9434,22,IS
9435,22,IS
9436,22,IS
9437,22,IS
9438,22,IS
9439,22,IS
9440,22,IS
9441,22,IS
9442,22,IS
9443,22,IS
9444,22,IS
9445,22,IS
9446,22,IS
9447,22,IS
9448,22,IS
9449,22,IS
9450,22,IS
9451,22,IS
9452,22,IS
9453,22,IS
9454,22,IS
9455,22,IS
9456,22,IS
9457,22,IS
9458,22,IS
9459,22,IS
9460,22,IS
9462,22,IS
9463,22,IS
9464,22,IS
9465,22,IS
9466,22,IS
9467,22,IS
9468,22,IS
9469,22,IS
9470,22,IS
9472,22,IS
9473,22,IS
9474,22,IS
9475,22,IS
9476,22,IS
9477,22,IS
9478,22,IS
9480,22,IS
9485,22,IS
9490,22,IS
9492,22,IS
9493,22,IS
9494,22,IS
9495,22,IS
9496,22,IS
9500,22,IS
9501,22,IS
9506,22,IS
9510,22,IS
9512,22,IS
9513,22,IS
9514,22,IS
9515,22,IS
9517,22,IS
9521,22,IS
9523,22,IS
9524,22,IS
9525,22,IS
9527,22,IS
9528,22,IS
9529,22,IS
9533,22,IS
9534,22,IS
9538,22,IS
9540,22,IS
9543,22,IS
9544,22,IS
9545,22,IS
9546,22,IS
9552,22,IS
9554,22,IS
9558,22,IS
9559,22,IS
9560,22,IS
9561,22,IS
9562,22,IS
9565,22,IS
9568,22,IS
9572,22,IS
9573,22,IS
9577,22,IS
9578,22,IS
9579,22,IS
9580,22,IS
9584,22,IS
9585,22,IS
9586,22,IS
9588,22,IS
9589,22,IS
9590,22,IS
9591,22,IS
9592,22,IS
9596,22,IS
9597,22,IS
9598,22,IS
9599,22,IS
9601,22,IS
9603,22,IS
9604,22,IS
9606,22,IS
9607,22,IS
9610,22,IS
9611,22,IS
9612,22,IS
9616,22,IS
9620,22,IS
9622,22,IS
9624,22,IS
9627,22,IS
9628,22,IS
9635,22,IS
9636,22,IS
9637,22,IS
9638,22,IS
9640,22,IS
9641,22,IS
9642,22,IS
9646,22,IS
9647,22,IS
9649,22,IS
9650,22,IS
9651,22,IS
9652,22,IS
9653,22,IS
9654,22,IS
9655,22,IS
9656,22,IS
9657,22,IS
9658,22,IS
9659,22,IS
9660,22,IS
9661,22,IS
9662,22,IS
9663,22,IS
9664,22,IS
9665,22,IS
9666,22,IS
9667,22,IS
9668,22,IS
9669,22,IS
9670,22,IS
9671,22,IS
9672,22,IS
9673,22,IS
9678,22,IS
9679,22,IS
9680,22,IS
9681,22,IS
9682,22,IS
9683,22,IS
9686,22,IS
9687,22,IS
9690,22,IS
9692,22,IS
9693,22,IS
9694,22,IS
9695,22,IS
9696,22,IS
9699,22,IS
9700,22,IS
9701,22,IS
9702,22,IS
9703,22,IS
9704,22,IS
9708,22,IS
9710,22,IS
9711,22,IS
9712,22,IS
9716,22,IS
9717,22,IS
9718,22,IS
9719,22,IS
9720,22,IS
9721,22,IS
9722,22,IS
9723,22,IS
9724,22,IS
9725,22,IS
9726,22,IS
9727,22,IS
9728,22,IS
9729,22,IS
9730,22,IS
9731,22,IS
9732,22,IS
9733,22,IS
9734,22,IS
9735,22,IS
9736,22,IS
9737,22,IS
9738,22,IS
9742,22,IS
9743,22,IS
9744,22,IS
9745,22,IS
9748,22,IS
9750,22,IS
9752,22,IS
9753,22,IS
9754,22,IS
9755,22,IS
9756,22,IS
9757,22,IS
9761,22,IS
9764,22,IS
9765,22,IS
9766,22,IS
9767,22,IS
9768,22,IS
9769,22,IS
9770,22,IS
9771,22,IS
9772,22,IS
9774,22,IS
9775,22,IS
9776,22,IS
9777,22,IS
9779,22,IS
9780,22,IS
9781,22,IS
9782,22,IS
9783,22,IS
9784,22,IS
9786,22,IS
9787,22,IS
9788,22,IS
9789,22,IS
9790,22,IS
9791,22,IS
9792,22,IS
9793,22,IS
9794,22,IS
9795,22,IS
9796,22,IS
9797,22,IS
9798,22,IS
9799,22,IS
9800,22,IS
9801,22,IS
9802,22,IS
9803,22,IS
9804,22,IS
9805,22,IS
9806,22,IS
9808,22,IS
9810,22,IS
9811,22,IS
9813,22,IS
9816,22,IS
9817,22,IS
9826,22,IS
9837,22,IS
9838,22,IS
9848,22,IS
9849,22,IS
9850,22,IS
9851,22,IS
9856,22,IS
9857,22,IS
9859,22,IS
9861,22,IS
9862,22,IS
9863,22,IS
9864,22,IS
9865,22,IS
9866,22,IS
9868,22,IS
9870,22,IS
9871,22,IS
9872,22,IS
9874,22,IS
9875,22,IS
9877,22,IS
9878,22,IS
9879,22,IS
9880,22,IS
9881,22,IS
9882,22,IS
9883,22,IS
9884,22,IS
9885,22,IS
9887,22,IS
9888,22,IS
9889,22,IS
9890,22,IS
9891,22,IS
9892,22,IS
9893,22,IS
9894,22,IS
9895,22,IS
9896,22,IS
9897,22,IS
9898,22,IS
9900,22,IS
9902,22,IS
9903,22,IS
9904,22,IS
9905,22,IS
9906,22,IS
9907,22,IS
9908,22,IS
9909,22,IS
9910,22,IS
9911,22,IS
9912,22,IS
9913,22,IS
9914,22,IS
9915,22,IS
9916,22,IS
9917,22,IS
9918,22,IS
9919,22,IS
9920,22,IS
9921,22,IS
9922,22,IS
9923,22,IS
9924,22,IS
9925,22,IS
9935,22,IS
9937,22,IS
9938,22,IS
9940,22,IS
9941,22,IS
9942,22,IS
9943,22,IS
9944,22,IS
9946,22,IS
9948,22,IS
9952,22,IS
9953,22,IS
9955,22,IS
9958,22,IS
9960,22,IS
9961,22,IS
9963,22,IS
9964,22,IS
9966,22,IS
9968,22,IS
9969,22,IS
9970,22,IS
9971,22,IS
9972,22,IS
9973,22,IS
9975,22,IS
9976,22,IS
9981,22,IS
9982,22,IS
9983,22,IS
9984,22,IS
9985,22,IS
9986,22,IS
9987,22,IS
9988,22,IS
9989,22,IS
9990,22,IS
9991,22,IS
9992,22,IS
9996,22,IS
10002,22,IS
10003,22,IS
10004,22,IS
10005,22,IS
10008,22,IS
10009,22,IS
10010,22,IS
10011,22,IS
10012,22,IS
10014,22,IS
10015,22,IS
10024,22,IS
10025,22,IS
10026,22,IS
10027,22,IS
10028,22,IS
10029,22,IS
10033,22,IS
10039,22,IS
10043,22,IS
10044,22,IS
10045,22,IS
10046,22,IS
10052,22,IS
10056,22,IS
10058,22,IS
10059,22,IS
10060,22,IS
10061,22,IS
10062,22,IS
10063,22,IS
10064,22,IS
10065,22,IS
10066,22,IS
10067,22,IS
10068,22,IS
10069,22,IS
10070,22,IS
10071,22,IS
10072,22,IS
10073,22,IS
10074,22,IS
10075,22,IS
10076,22,IS
10077,22,IS
10078,22,IS
10079,22,IS
10080,22,IS
10081,22,IS
10082,22,IS
10083,22,IS
10084,22,IS
10085,22,IS
10086,22,IS
10087,22,IS
10088,22,IS
10089,22,IS
10090,22,IS
10091,22,IS
10092,22,IS
10093,22,IS
10094,22,IS
10095,22,IS
10096,22,IS
10097,22,IS
10098,22,IS
10099,22,IS
10100,22,IS
10101,22,IS
10102,22,IS
10103,22,IS
10104,22,IS
10105,22,IS
10106,22,IS
10107,22,IS
10108,22,IS
10109,22,IS
10110,22,IS
10111,22,IS
10112,22,IS
10113,22,IS
10114,22,IS
10115,22,IS
10116,22,IS
10117,22,IS
10118,22,IS
10119,22,IS
10120,22,IS
10121,22,IS
10122,22,IS
10123,22,IS
10124,22,IS
10125,22,IS
10126,22,IS
10127,22,IS
10128,22,IS
10129,22,IS
10130,22,IS
10131,22,IS
10132,22,IS
10133,22,IS
10134,22,IS
10135,22,IS
10136,22,IS
10137,22,IS
10138,22,IS
10139,22,IS
10140,22,IS
10141,22,IS
10142,22,IS
10143,22,IS
10144,22,IS
10145,22,IS
10146,22,IS
10147,22,IS
10148,22,IS
10149,22,IS
10150,22,IS
10151,22,IS
10152,22,IS
10153,22,IS
10154,22,IS
10155,22,IS
10156,22,IS
10157,22,IS
10158,22,IS
10159,22,IS
10161,22,IS
10162,22,IS
10163,22,IS
10164,22,IS
10165,22,IS
10166,22,IS
10167,22,IS
10168,22,IS
10169,22,IS
10170,22,IS
10171,22,IS
10172,22,IS
10173,22,IS
10174,22,IS
10175,22,IS
10176,22,IS
10177,22,IS
10178,22,IS
10179,22,IS
10180,22,IS
10181,22,IS
10182,22,IS
10183,22,IS
10184,22,IS
10185,22,IS
10186,22,IS
10187,22,IS
10188,22,IS
10189,22,IS
10190,22,IS
10191,22,IS
10192,22,IS
10193,22,IS
10194,22,IS
10195,22,IS
10196,22,IS
10197,22,IS
10198,22,IS
10199,22,IS
10200,22,IS
10201,22,IS
10202,22,IS
10203,22,IS
10204,22,IS
10205,22,IS
10206,22,IS
10207,22,IS
10208,22,IS
10209,22,IS
10210,22,IS
10211,22,IS
10212,22,IS
10213,22,IS
10214,22,IS
10215,22,IS
10216,22,IS
10217,22,IS
10218,22,IS
10219,22,IS
10220,22,IS
10221,22,IS
10222,22,IS
10223,22,IS
10224,22,IS
10225,22,IS
10226,22,IS
10227,22,IS
10229,22,IS
10230,22,IS
10233,22,IS
10234,22,IS
10235,22,IS
10238,22,IS
10240,22,IS
10244,22,IS
10245,22,IS
10246,22,IS
10247,22,IS
10249,22,IS
10252,22,IS
10256,22,IS
10257,22,IS
10258,22,IS
10259,22,IS
10260,22,IS
10261,22,IS
10262,22,IS
10263,22,IS
10264,22,IS
10265,22,IS
10267,22,IS
10268,22,IS
10269,22,IS
10271,22,IS
10272,22,IS
10273,22,IS
10275,22,IS
10276,22,IS
10277,22,IS
10278,22,IS
10280,22,IS
10281,22,IS
10282,22,IS
10283,22,IS
10284,22,IS
10286,22,IS
10287,22,IS
10288,22,IS
10289,22,IS
10290,22,IS
10291,22,IS
10292,22,IS
10295,22,IS
10299,22,IS
10300,22,IS
10301,22,IS
10302,22,IS
10303,22,IS
10304,22,IS
10305,22,IS
10306,22,IS
10307,22,IS
10308,22,IS
10309,22,IS
10310,22,IS
10317,22,IS
10318,22,IS
10328,22,IS
10331,22,IS
10332,22,IS
10336,22,IS
10338,22,IS
10342,22,IS
10344,22,IS
10346,22,IS
10347,22,IS
10348,22,IS
10349,22,IS
10350,22,IS
10352,22,IS
10353,22,IS
10354,22,IS
10356,22,IS
10357,22,IS
10360,22,IS
10364,22,IS
10365,22,IS
10366,22,IS
10369,22,IS
10370,22,IS
10371,22,IS
10372,22,IS
10373,22,IS
10374,22,IS
10375,22,IS
10377,22,IS
10378,22,IS
10379,22,IS
10380,22,IS
10381,22,IS
10382,22,IS
10383,22,IS
10385,22,IS
10389,22,IS
10392,22,IS
10393,22,IS
10394,22,IS
10395,22,IS
10396,22,IS
10397,22,IS
10399,22,IS
10400,22,IS
10405,22,IS
10406,22,IS
10407,22,IS
10408,22,IS
10410,22,IS
10412,22,IS
10413,22,IS
10414,22,IS
10415,22,IS
10417,22,IS
10419,22,IS
10420,22,IS
10421,22,IS
10422,22,IS
10423,22,IS
10424,22,IS
10425,22,IS
10426,22,IS
10427,22,IS
10428,22,IS
10429,22,IS
10430,22,IS
10431,22,IS
10432,22,IS
10433,22,IS
10434,22,IS
10435,22,IS
10436,22,IS
10437,22,IS
10438,22,IS
10439,22,IS
10440,22,IS
10441,22,IS
10442,22,IS
10443,22,IS
10444,22,IS
10445,22,IS
10446,22,IS
10447,22,IS
10448,22,IS
10449,22,IS
10450,22,IS
10451,22,IS
10452,22,IS
10453,22,IS
10454,22,IS
10455,22,IS
10456,22,IS
10457,22,IS
10458,22,IS
10459,22,IS
10460,22,IS
10461,22,IS
10462,22,IS
10463,22,IS
10464,22,IS
10465,22,IS
10466,22,IS
10467,22,IS
10468,22,IS
10469,22,IS
10470,22,IS
10471,22,IS
10472,22,IS
10473,22,IS
10474,22,IS
10475,22,IS
10476,22,IS
10477,22,IS
10478,22,IS
10479,22,IS
10480,22,IS
10481,22,IS
10482,22,IS
10483,22,IS
10484,22,IS
10485,22,IS
10486,22,IS
10487,22,IS
10488,22,IS
10489,22,IS
10490,22,IS
10491,22,IS
10492,22,IS
10493,22,IS
10494,22,IS
10495,22,IS
10496,22,IS
10497,22,IS
10498,22,IS
10499,22,IS
10500,22,IS
10501,22,IS
10502,22,IS
10503,22,IS
10504,22,IS
10505,22,IS
10506,22,IS
10507,22,IS
10508,22,IS
10509,22,IS
10510,22,IS
10511,22,IS
10512,22,IS
10513,22,IS
10514,22,IS
10515,22,IS
10516,22,IS
10517,22,IS
10518,22,IS
10519,22,IS
10520,22,IS
10521,22,IS
10522,22,IS
10523,22,IS
10524,22,IS
10525,22,IS
10526,22,IS
10527,22,IS
10528,22,IS
10529,22,IS
10531,22,IS
10534,22,IS
10536,22,IS
10537,22,IS
10538,22,IS
10539,22,IS
10540,22,IS
10541,22,IS
10543,22,IS
10544,22,IS
10545,22,IS
10546,22,IS
10547,22,IS
10548,22,IS
10549,22,IS
10550,22,IS
10551,22,IS
10552,22,IS
10553,22,IS
10555,22,IS
10556,22,IS
10557,22,IS
10558,22,IS
10559,22,IS
10560,22,IS
10562,22,IS
10564,22,IS
10565,22,IS
10566,22,IS
10568,22,IS
10569,22,IS
10570,22,IS
10573,22,IS
10574,22,IS
10575,22,IS
10576,22,IS
10582,22,IS
10583,22,IS
10584,22,IS
10585,22,IS
10586,22,IS
10587,22,IS
10588,22,IS
10589,22,IS
10591,22,IS
10592,22,IS
10594,22,IS
10595,22,IS
10596,22,IS
10597,22,IS
10598,22,IS
10599,22,IS
10600,22,IS
10604,22,IS
10608,22,IS
10609,22,IS
10610,22,IS
10614,22,IS
10615,22,IS
10616,22,IS
10618,22,IS
10619,22,IS
10620,22,IS
10621,22,IS
10623,22,IS
10624,22,IS
10625,22,IS
10626,22,IS
10627,22,IS
10628,22,IS
10632,22,IS
10634,22,IS
10635,22,IS
10636,22,IS
10637,22,IS
10640,22,IS
10645,22,IS
10651,22,IS
10652,22,IS
10653,22,IS
10654,22,IS
10655,22,IS
10667,22,IS
10672,22,IS
10674,22,IS
10677,22,IS
10678,22,IS
10683,22,IS
10685,22,IS
10686,22,IS
10689,22,IS
10692,22,IS
10693,22,IS
10694,22,IS
10695,22,IS
10697,22,IS
10698,22,IS
10699,22,IS
10700,22,IS
10701,22,IS
10702,22,IS
10703,22,IS
10704,22,IS
10705,22,IS
10706,22,IS
10707,22,IS
10708,22,IS
10709,22,IS
10710,22,IS
10711,22,IS
10712,22,IS
10713,22,IS
10714,22,IS
10715,22,IS
10716,22,IS
10717,22,IS
10718,22,IS
10719,22,IS
10720,22,IS
10721,22,IS
10722,22,IS
10723,22,IS
10724,22,IS
10725,22,IS
10726,22,IS
10727,22,IS
10729,22,IS
10733,22,IS
10734,22,IS
10735,22,IS
10745,22,IS
10746,22,IS
10751,22,IS
10752,22,IS
10755,22,IS
10756,22,IS
10757,22,IS
10758,22,IS
10759,22,IS
10760,22,IS
10761,22,IS
10763,22,IS
10764,22,IS
10765,22,IS
10766,22,IS
10767,22,IS
10768,22,IS
10769,22,IS
10770,22,IS
10771,22,IS
10772,22,IS
10773,22,IS
10774,22,IS
10775,22,IS
10777,22,IS
10778,22,IS
10779,22,IS
10780,22,IS
10781,22,IS
10782,22,IS
10783,22,IS
10784,22,IS
10785,22,IS
10786,22,IS
10787,22,IS
10788,22,IS
10789,22,IS
10790,22,IS
10791,22,IS
10792,22,IS
10794,22,IS
10795,22,IS
10796,22,IS
10797,22,IS
10798,22,IS
10799,22,IS
10800,22,IS
10802,22,IS
10803,22,IS
10804,22,IS
10805,22,IS
10806,22,IS
10807,22,IS
10808,22,IS
10809,22,IS
10810,22,IS
10811,22,IS
10812,22,IS
10813,22,IS
10814,22,IS
10815,22,IS
10816,22,IS
10817,22,IS
10818,22,IS
10819,22,IS
10820,22,IS
10821,22,IS
10822,22,IS
10823,22,IS
10824,22,IS
10825,22,IS
10826,22,IS
10827,22,IS
10828,22,IS
10829,22,IS
10830,22,IS
10831,22,IS
10832,22,IS
10833,22,IS
10834,22,IS
10835,22,IS
10836,22,IS
10837,22,IS
10838,22,IS
10839,22,IS
10840,22,IS
10841,22,IS
10842,22,IS
10843,22,IS
10844,22,IS
10845,22,IS
10846,22,IS
10847,22,IS
10848,22,IS
10849,22,IS
10850,22,IS
